,호선,역명
61239,5호선,군자(능동)역
61240,5호선,군자(능동)역
61241,5호선,아차산(어린이대공원후문)역
61242,5호선,아차산(어린이대공원후문)역
61243,5호선,광나루(장신대)역
61244,5호선,광나루(장신대)역
61245,5호선,천호(풍납토성)역
61246,5호선,천호(풍납토성)역
61247,5호선,강동역
61248,5호선,강동역
61249,5호선,길동역
61250,5호선,길동역
61251,5호선,굽은다리(강동구민회관앞)역
61252,5호선,굽은다리(강동구민회관앞)역
61253,5호선,명일역
61254,5호선,명일역
61255,5호선,고덕역
61256,5호선,고덕역
61257,5호선,상일동역
61258,5호선,상일동역
61259,5호선,둔촌동역
61260,5호선,둔촌동역
61261,5호선,올림픽공원(한국체대)역
61262,5호선,올림픽공원(한국체대)역
61263,5호선,방이역
61264,5호선,방이역
61265,5호선,오금역
61266,5호선,오금역
61267,5호선,개롱역
61268,5호선,개롱역
61269,5호선,거여역
61270,5호선,거여역
61271,5호선,마천역
61272,5호선,마천역
61273,5호선,강일역
61274,5호선,강일역
61275,5호선,미사역
61276,5호선,미사역
61277,5호선,하남풍산역
61278,5호선,하남풍산역
61279,5호선,하남시청(덕풍·신장)역
61280,5호선,하남시청(덕풍·신장)역
61281,5호선,하남검단산역
61282,5호선,하남검단산역
61283,6호선,응암역
61284,6호선,응암역
61285,6호선,역촌역
61286,6호선,역촌역
61287,6호선,불광역
61288,6호선,불광역
61289,6호선,독바위역
61290,6호선,독바위역
61291,6호선,구산역
61292,6호선,구산역
61293,6호선,새절(신사)역
61294,6호선,새절(신사)역
61295,6호선,증산(명지대앞)역
61296,6호선,증산(명지대앞)역
61297,6호선,디지털미디어시티역
61298,6호선,디지털미디어시티역
61299,6호선,월드컵경기장(성산)역
61300,6호선,월드컵경기장(성산)역
61301,6호선,마포구청역
61302,6호선,마포구청역
61303,6호선,망원역
61304,6호선,망원역
61305,6호선,합정역
61306,6호선,합정역
61307,6호선,상수역
61308,6호선,상수역
61309,6호선,광흥창(서강)역
61310,6호선,광흥창(서강)역
61311,6호선,대흥(서강대앞)역
61312,6호선,대흥(서강대앞)역
61313,6호선,공덕역
61314,6호선,공덕역
61315,6호선,효창공원앞역
61316,6호선,효창공원앞역
61317,6호선,삼각지역
61318,6호선,삼각지역
61319,6호선,녹사평(용산구청)역
61320,6호선,녹사평(용산구청)역
61321,6호선,이태원역
61322,6호선,이태원역
61323,6호선,한강진역
61324,6호선,한강진역
61325,6호선,버티고개역
61326,6호선,버티고개역
61327,6호선,약수역
61328,6호선,약수역
61329,6호선,청구역
61330,6호선,청구역
61331,6호선,신당역
61332,6호선,신당역
61333,6호선,동묘앞역
61334,6호선,동묘앞역
61335,6호선,창신역
61336,6호선,창신역
61337,6호선,보문역
61338,6호선,보문역
61339,6호선,안암(고대병원앞)역
61340,6호선,안암(고대병원앞)역
61341,6호선,고려대(종암)역
61342,6호선,고려대(종암)역
61343,6호선,월곡(동덕여대)역
61344,6호선,월곡(동덕여대)역
61345,6호선,상월곡(한국과학기술연구원)역
61346,6호선,상월곡(한국과학기술연구원)역
61347,6호선,돌곶이역
61348,6호선,돌곶이역
61349,6호선,석계역
61350,6호선,석계역
61351,6호선,태릉입구역
61352,6호선,태릉입구역
61353,6호선,화랑대(서울여대입구)역
61354,6호선,화랑대(서울여대입구)역
61355,6호선,봉화산(서울의료원)역
61356,6호선,봉화산(서울의료원)역
61357,7호선,장암역
61358,7호선,장암역
61359,7호선,도봉산역
61360,7호선,도봉산역
61361,7호선,수락산역
61362,7호선,수락산역
61363,7호선,마들역
61364,7호선,마들역
61365,7호선,노원역
61366,7호선,노원역
61367,7호선,중계역
61368,7호선,중계역
61369,7호선,하계역
61370,7호선,하계역
61371,7호선,공릉(서울과학기술대)역
61372,7호선,공릉(서울과학기술대)역
61373,7호선,태릉입구역
61374,7호선,태릉입구역
61375,7호선,먹골역
61376,7호선,먹골역
61377,7호선,중화역
61378,7호선,중화역
61379,7호선,상봉(시외버스터미널)역
61380,7호선,상봉(시외버스터미널)역
61381,7호선,면목역
61382,7호선,면목역
61383,7호선,사가정역
61384,7호선,사가정역
61385,7호선,용마산(용마폭포공원)역
61386,7호선,용마산(용마폭포공원)역
61387,7호선,중곡역
61388,7호선,중곡역
61389,7호선,군자(능동)역
61390,7호선,군자(능동)역
61391,7호선,어린이대공원(세종대)역
61392,7호선,어린이대공원(세종대)역
61393,7호선,건대입구역
61394,7호선,건대입구역
61395,7호선,뚝섬유원지역
61396,7호선,뚝섬유원지역
61397,7호선,청담역
61398,7호선,청담역
61399,7호선,강남구청역
61400,7호선,강남구청역
61401,7호선,학동역
61402,7호선,학동역
61403,7호선,논현역
61404,7호선,논현역
61405,7호선,반포역
61406,7호선,반포역
61407,7호선,고속터미널역
61408,7호선,고속터미널역
61409,7호선,내방역
61410,7호선,내방역
61411,7호선,이수역
61412,7호선,이수역
61413,7호선,남성역
61414,7호선,남성역
61415,7호선,숭실대입구(살피재)역
61416,7호선,숭실대입구(살피재)역
61417,7호선,상도역
61418,7호선,상도역
61419,7호선,장승배기역
61420,7호선,장승배기역
61421,7호선,신대방삼거리역
61422,7호선,신대방삼거리역
61423,7호선,보라매역
61424,7호선,보라매역
61425,7호선,신풍역
61426,7호선,신풍역
61427,7호선,대림(구로구청)역
61428,7호선,대림(구로구청)역
61429,7호선,남구로역
61430,7호선,남구로역
61431,7호선,가산디지털단지역
61432,7호선,가산디지털단지역
61433,7호선,철산역
61434,7호선,철산역
61435,7호선,광명사거리역
61436,7호선,광명사거리역
61437,7호선,천왕역
61438,7호선,천왕역
61439,7호선,온수(성공회대입구)역
61440,7호선,온수(성공회대입구)역
61441,8호선,암사역
61442,8호선,암사역
61443,8호선,천호(풍납토성)역
61444,8호선,천호(풍납토성)역
61445,8호선,강동구청역
61446,8호선,강동구청역
61447,8호선,몽촌토성(평화의문)역
61448,8호선,몽촌토성(평화의문)역
61449,8호선,잠실(송파구청)역
61450,8호선,잠실(송파구청)역
61451,8호선,석촌역
61452,8호선,석촌역
61453,8호선,송파역
61454,8호선,송파역
61455,8호선,가락시장역
61456,8호선,가락시장역
61457,8호선,문정역
61458,8호선,문정역
61459,8호선,장지역
61460,8호선,장지역
61461,8호선,복정역
61462,8호선,복정역
61463,8호선,산성역
61464,8호선,산성역
61465,8호선,남한산성입구(성남법원.검찰청)역
61466,8호선,남한산성입구(성남법원.검찰청)역
61467,8호선,단대오거리역
61468,8호선,단대오거리역
61469,8호선,신흥역
61470,8호선,신흥역
61471,8호선,수진역
61472,8호선,수진역
61473,8호선,모란역
61474,8호선,모란역
61475,8호선,남위례역
61476,8호선,남위례역
61477,1호선,서울역
61478,1호선,서울역
61479,1호선,시청역
61480,1호선,시청역
61481,1호선,종각역
61482,1호선,종각역
61483,1호선,종로3가역
61484,1호선,종로3가역
61485,1호선,종로5가역
61486,1호선,종로5가역
61487,1호선,동대문역
61488,1호선,동대문역
61489,1호선,신설동역
61490,1호선,신설동역
61491,1호선,제기동역
61492,1호선,제기동역
61493,1호선,청량리(서울시립대입구)역
61494,1호선,청량리(서울시립대입구)역
61495,1호선,동묘앞역
61496,1호선,동묘앞역
61497,2호선,시청역
61498,2호선,시청역
61499,2호선,을지로입구역
61500,2호선,을지로입구역
61501,2호선,을지로3가역
61502,2호선,을지로3가역
61503,2호선,을지로4가역
61504,2호선,을지로4가역
61505,2호선,동대문역사문화공원(DDP)역
61506,2호선,동대문역사문화공원(DDP)역
61507,2호선,신당역
61508,2호선,신당역
61509,2호선,상왕십리역
61510,2호선,상왕십리역
61511,2호선,왕십리(성동구청)역
61512,2호선,왕십리(성동구청)역
61513,2호선,한양대역
61514,2호선,한양대역
61515,2호선,뚝섬역
61516,2호선,뚝섬역
61517,2호선,성수역
61518,2호선,성수역
61519,2호선,건대입구역
61520,2호선,건대입구역
61521,2호선,구의(광진구청)역
61522,2호선,구의(광진구청)역
61523,2호선,강변(동서울터미널)역
61524,2호선,강변(동서울터미널)역
61525,2호선,잠실나루역
61526,2호선,잠실나루역
61527,2호선,잠실(송파구청)역
61528,2호선,잠실(송파구청)역
61529,2호선,잠실새내역
61530,2호선,잠실새내역
61531,2호선,종합운동장역
61532,2호선,종합운동장역
61533,2호선,삼성(무역센터)역
61534,2호선,삼성(무역센터)역
61535,2호선,선릉역
61536,2호선,선릉역
61537,2호선,역삼역
61538,2호선,역삼역
61539,2호선,강남역
61540,2호선,강남역
61541,2호선,교대(법원.검찰청)역
61542,2호선,교대(법원.검찰청)역
61543,2호선,서초역
61544,2호선,서초역
61545,2호선,방배역
61546,2호선,방배역
61547,2호선,사당역
61548,2호선,사당역
61549,2호선,낙성대(강감찬)역
61550,2호선,낙성대(강감찬)역
61551,2호선,서울대입구(관악구청)역
61552,2호선,서울대입구(관악구청)역
61553,2호선,봉천역
61554,2호선,봉천역
61555,2호선,신림역
61556,2호선,신림역
61557,2호선,신대방역
61558,2호선,신대방역
61559,2호선,구로디지털단지역
61560,2호선,구로디지털단지역
61561,2호선,대림(구로구청)역
61562,2호선,대림(구로구청)역
61563,2호선,신도림역
61564,2호선,신도림역
61565,2호선,문래역
61566,2호선,문래역
61567,2호선,영등포구청역
61568,2호선,영등포구청역
61569,2호선,당산역
61570,2호선,당산역
61571,2호선,합정역
61572,2호선,합정역
61573,2호선,홍대입구역
61574,2호선,홍대입구역
61575,2호선,신촌역
61576,2호선,신촌역
61577,2호선,이대역
61578,2호선,이대역
61579,2호선,아현역
61580,2호선,아현역
61581,2호선,충정로(경기대입구)역
61582,2호선,충정로(경기대입구)역
61583,2호선,용답역
61584,2호선,용답역
61585,2호선,신답역
61586,2호선,신답역
61587,2호선,신설동역
61588,2호선,신설동역
61589,2호선,도림천역
61590,2호선,도림천역
61591,2호선,양천구청역
61592,2호선,양천구청역
61593,2호선,신정네거리역
61594,2호선,신정네거리역
61595,2호선,용두(동대문구청)역
61596,2호선,용두(동대문구청)역
61597,3호선,지축역
61598,3호선,지축역
61599,3호선,구파발역
61600,3호선,구파발역
61601,3호선,연신내역
61602,3호선,연신내역
61603,3호선,불광역
61604,3호선,불광역
61605,3호선,녹번역
61606,3호선,녹번역
61607,3호선,홍제역
61608,3호선,홍제역
61609,3호선,무악재역
61610,3호선,무악재역
61611,3호선,독립문역
61612,3호선,독립문역
61613,3호선,경복궁(정부서울청사)역
61614,3호선,경복궁(정부서울청사)역
61615,3호선,안국역
61616,3호선,안국역
61617,3호선,종로3가역
61618,3호선,종로3가역
61619,3호선,을지로3가역
61620,3호선,을지로3가역
61621,3호선,동대입구역
61622,3호선,동대입구역
61623,3호선,약수역
61624,3호선,약수역
61625,3호선,금호역
61626,3호선,금호역
61627,3호선,옥수역
61628,3호선,옥수역
61629,3호선,압구정역
61630,3호선,압구정역
61631,3호선,신사역
61632,3호선,신사역
61633,3호선,잠원역
61634,3호선,잠원역
61635,3호선,고속터미널역
61636,3호선,고속터미널역
61637,3호선,교대(법원.검찰청)역
61638,3호선,교대(법원.검찰청)역
61639,3호선,남부터미널(예술의전당)역
61640,3호선,남부터미널(예술의전당)역
61641,3호선,양재(서초구청)역
61642,3호선,양재(서초구청)역
61643,3호선,매봉역
61644,3호선,매봉역
61645,3호선,도곡역
61646,3호선,도곡역
61647,3호선,대치역
61648,3호선,대치역
61649,3호선,학여울역
61650,3호선,학여울역
61651,3호선,대청역
61652,3호선,대청역
61653,3호선,일원역
61654,3호선,일원역
61655,3호선,수서역
61656,3호선,수서역
61657,3호선,가락시장역
61658,3호선,가락시장역
61659,3호선,경찰병원역
61660,3호선,경찰병원역
61661,3호선,오금역
61662,3호선,오금역
61663,4호선,당고개역
61664,4호선,당고개역
61665,4호선,상계역
61666,4호선,상계역
61667,4호선,노원역
61668,4호선,노원역
61669,4호선,창동역
61670,4호선,창동역
61671,4호선,쌍문역
61672,4호선,쌍문역
61673,4호선,수유(강북구청)역
61674,4호선,수유(강북구청)역
61675,4호선,미아(서울사이버대학)역
61676,4호선,미아(서울사이버대학)역
61677,4호선,미아사거리역
61678,4호선,미아사거리역
61679,4호선,길음역
61680,4호선,길음역
61681,4호선,성신여대입구(돈암)역
61682,4호선,성신여대입구(돈암)역
61683,4호선,한성대입구(삼선교)역
61684,4호선,한성대입구(삼선교)역
61685,4호선,혜화역
61686,4호선,혜화역
61687,4호선,동대문역
61688,4호선,동대문역
61689,4호선,동대문역사문화공원(DDP)역
61690,4호선,동대문역사문화공원(DDP)역
61691,4호선,충무로역
61692,4호선,충무로역
61693,4호선,명동역
61694,4호선,명동역
61695,4호선,회현(남대문시장)역
61696,4호선,회현(남대문시장)역
61697,4호선,서울역
61698,4호선,서울역
61699,4호선,숙대입구(갈월)역
61700,4호선,숙대입구(갈월)역
61701,4호선,삼각지역
61702,4호선,삼각지역
61703,4호선,신용산역
61704,4호선,신용산역
61705,4호선,이촌(국립중앙박물관)역
61706,4호선,이촌(국립중앙박물관)역
61707,4호선,동작(현충원)역
61708,4호선,동작(현충원)역
61709,4호선,총신대입구(이수)역
61710,4호선,총신대입구(이수)역
61711,4호선,사당역
61712,4호선,사당역
61713,4호선,남태령역
61714,4호선,남태령역
61715,5호선,방화역
61716,5호선,방화역
61717,5호선,개화산역
61718,5호선,개화산역
61719,5호선,김포공항역
61720,5호선,김포공항역
61721,5호선,송정역
61722,5호선,송정역
61723,5호선,마곡역
61724,5호선,마곡역
61725,5호선,발산역
61726,5호선,발산역
61727,5호선,우장산역
61728,5호선,우장산역
61729,5호선,화곡역
61730,5호선,화곡역
61731,5호선,까치산역
61732,5호선,까치산역
61733,5호선,신정(은행정)역
61734,5호선,신정(은행정)역
61735,5호선,목동역
61736,5호선,목동역
61737,5호선,오목교(목동운동장앞)역
61738,5호선,오목교(목동운동장앞)역
61739,5호선,양평역
61740,5호선,양평역
61741,5호선,영등포구청역
61742,5호선,영등포구청역
61743,5호선,영등포시장역
61744,5호선,영등포시장역
61745,5호선,신길역
61746,5호선,신길역
61747,5호선,여의도역
61748,5호선,여의도역
61749,5호선,여의나루역
61750,5호선,여의나루역
61751,5호선,마포역
61752,5호선,마포역
61753,5호선,공덕역
61754,5호선,공덕역
61755,5호선,애오개역
61756,5호선,애오개역
61757,5호선,충정로(경기대입구)역
61758,5호선,충정로(경기대입구)역
61759,5호선,서대문역
61760,5호선,서대문역
61761,5호선,광화문(세종문화회관)역
61762,5호선,광화문(세종문화회관)역
61763,5호선,종로3가역
61764,5호선,종로3가역
61765,5호선,을지로4가역
61766,5호선,을지로4가역
61767,5호선,동대문역사문화공원(DDP)역
61768,5호선,동대문역사문화공원(DDP)역
61769,5호선,청구역
61770,5호선,청구역
61771,5호선,신금호역
61772,5호선,신금호역
61773,5호선,행당역
61774,5호선,행당역
61775,5호선,왕십리(성동구청)역
61776,5호선,왕십리(성동구청)역
61777,5호선,마장역
61778,5호선,마장역
61779,5호선,답십리역
61780,5호선,답십리역
61781,5호선,장한평역
61782,5호선,장한평역
61783,5호선,군자(능동)역
61784,5호선,군자(능동)역
61785,5호선,아차산(어린이대공원후문)역
61786,5호선,아차산(어린이대공원후문)역
61787,5호선,광나루(장신대)역
61788,5호선,광나루(장신대)역
61789,5호선,천호(풍납토성)역
61790,5호선,천호(풍납토성)역
61791,5호선,강동역
61792,5호선,강동역
61793,5호선,길동역
61794,5호선,길동역
61795,5호선,굽은다리(강동구민회관앞)역
61796,5호선,굽은다리(강동구민회관앞)역
61797,5호선,명일역
61798,5호선,명일역
61799,5호선,고덕역
61800,5호선,고덕역
61801,5호선,상일동역
61802,5호선,상일동역
61803,5호선,둔촌동역
61804,5호선,둔촌동역
61805,5호선,올림픽공원(한국체대)역
61806,5호선,올림픽공원(한국체대)역
61807,5호선,방이역
61808,5호선,방이역
61809,5호선,오금역
61810,5호선,오금역
61811,5호선,개롱역
61812,5호선,개롱역
61813,5호선,거여역
61814,5호선,거여역
61815,5호선,마천역
61816,5호선,마천역
61817,5호선,강일역
61818,5호선,강일역
61819,5호선,미사역
61820,5호선,미사역
61821,5호선,하남풍산역
61822,5호선,하남풍산역
61823,5호선,하남시청(덕풍·신장)역
61824,5호선,하남시청(덕풍·신장)역
61825,5호선,하남검단산역
61826,5호선,하남검단산역
61827,6호선,응암역
61828,6호선,응암역
61829,6호선,역촌역
61830,6호선,역촌역
61831,6호선,불광역
61832,6호선,불광역
61833,6호선,독바위역
61834,6호선,독바위역
61835,6호선,구산역
61836,6호선,구산역
61837,6호선,새절(신사)역
61838,6호선,새절(신사)역
61839,6호선,증산(명지대앞)역
61840,6호선,증산(명지대앞)역
61841,6호선,디지털미디어시티역
61842,6호선,디지털미디어시티역
61843,6호선,월드컵경기장(성산)역
61844,6호선,월드컵경기장(성산)역
61845,6호선,마포구청역
61846,6호선,마포구청역
61847,6호선,망원역
61848,6호선,망원역
61849,6호선,합정역
61850,6호선,합정역
61851,6호선,상수역
61852,6호선,상수역
61853,6호선,광흥창(서강)역
61854,6호선,광흥창(서강)역
61855,6호선,대흥(서강대앞)역
61856,6호선,대흥(서강대앞)역
61857,6호선,공덕역
61858,6호선,공덕역
61859,6호선,효창공원앞역
61860,6호선,효창공원앞역
61861,6호선,삼각지역
61862,6호선,삼각지역
61863,6호선,녹사평(용산구청)역
61864,6호선,녹사평(용산구청)역
61865,6호선,이태원역
61866,6호선,이태원역
61867,6호선,한강진역
61868,6호선,한강진역
61869,6호선,버티고개역
61870,6호선,버티고개역
61871,6호선,약수역
61872,6호선,약수역
61873,6호선,청구역
61874,6호선,청구역
61875,6호선,신당역
61876,6호선,신당역
61877,6호선,동묘앞역
61878,6호선,동묘앞역
61879,6호선,창신역
61880,6호선,창신역
61881,6호선,보문역
61882,6호선,보문역
61883,6호선,안암(고대병원앞)역
61884,6호선,안암(고대병원앞)역
61885,6호선,고려대(종암)역
61886,6호선,고려대(종암)역
61887,6호선,월곡(동덕여대)역
61888,6호선,월곡(동덕여대)역
61889,6호선,상월곡(한국과학기술연구원)역
61890,6호선,상월곡(한국과학기술연구원)역
61891,6호선,돌곶이역
61892,6호선,돌곶이역
61893,6호선,석계역
61894,6호선,석계역
61895,6호선,태릉입구역
61896,6호선,태릉입구역
61897,6호선,화랑대(서울여대입구)역
61898,6호선,화랑대(서울여대입구)역
61899,6호선,봉화산(서울의료원)역
61900,6호선,봉화산(서울의료원)역
61901,7호선,장암역
61902,7호선,장암역
61903,7호선,도봉산역
61904,7호선,도봉산역
61905,7호선,수락산역
61906,7호선,수락산역
61907,7호선,마들역
61908,7호선,마들역
61909,7호선,노원역
61910,7호선,노원역
61911,7호선,중계역
61912,7호선,중계역
61913,7호선,하계역
61914,7호선,하계역
61915,7호선,공릉(서울과학기술대)역
61916,7호선,공릉(서울과학기술대)역
61917,7호선,태릉입구역
61918,7호선,태릉입구역
61919,7호선,먹골역
61920,7호선,먹골역
61921,7호선,중화역
61922,7호선,중화역
61923,7호선,상봉(시외버스터미널)역
61924,7호선,상봉(시외버스터미널)역
61925,7호선,면목역
61926,7호선,면목역
61927,7호선,사가정역
61928,7호선,사가정역
61929,7호선,용마산(용마폭포공원)역
61930,7호선,용마산(용마폭포공원)역
61931,7호선,중곡역
61932,7호선,중곡역
61933,7호선,군자(능동)역
61934,7호선,군자(능동)역
61935,7호선,어린이대공원(세종대)역
61936,7호선,어린이대공원(세종대)역
61937,7호선,건대입구역
61938,7호선,건대입구역
61939,7호선,뚝섬유원지역
61940,7호선,뚝섬유원지역
61941,7호선,청담역
61942,7호선,청담역
61943,7호선,강남구청역
61944,7호선,강남구청역
61945,7호선,학동역
61946,7호선,학동역
61947,7호선,논현역
61948,7호선,논현역
61949,7호선,반포역
61950,7호선,반포역
61951,7호선,고속터미널역
61952,7호선,고속터미널역
61953,7호선,내방역
61954,7호선,내방역
61955,7호선,이수역
61956,7호선,이수역
61957,7호선,남성역
61958,7호선,남성역
61959,7호선,숭실대입구(살피재)역
61960,7호선,숭실대입구(살피재)역
61961,7호선,상도역
61962,7호선,상도역
61963,7호선,장승배기역
61964,7호선,장승배기역
61965,7호선,신대방삼거리역
61966,7호선,신대방삼거리역
61967,7호선,보라매역
61968,7호선,보라매역
61969,7호선,신풍역
61970,7호선,신풍역
61971,7호선,대림(구로구청)역
61972,7호선,대림(구로구청)역
61973,7호선,남구로역
61974,7호선,남구로역
61975,7호선,가산디지털단지역
61976,7호선,가산디지털단지역
61977,7호선,철산역
61978,7호선,철산역
61979,7호선,광명사거리역
61980,7호선,광명사거리역
61981,7호선,천왕역
61982,7호선,천왕역
61983,7호선,온수(성공회대입구)역
61984,7호선,온수(성공회대입구)역
61985,8호선,암사역
61986,8호선,암사역
61987,8호선,천호(풍납토성)역
61988,8호선,천호(풍납토성)역
61989,8호선,강동구청역
61990,8호선,강동구청역
61991,8호선,몽촌토성(평화의문)역
61992,8호선,몽촌토성(평화의문)역
61993,8호선,잠실(송파구청)역
61994,8호선,잠실(송파구청)역
61995,8호선,석촌역
61996,8호선,석촌역
61997,8호선,송파역
61998,8호선,송파역
61999,8호선,가락시장역
62000,8호선,가락시장역
62001,8호선,문정역
62002,8호선,문정역
62003,8호선,장지역
62004,8호선,장지역
62005,8호선,복정역
62006,8호선,복정역
62007,8호선,산성역
62008,8호선,산성역
62009,8호선,남한산성입구(성남법원.검찰청)역
62010,8호선,남한산성입구(성남법원.검찰청)역
62011,8호선,단대오거리역
62012,8호선,단대오거리역
62013,8호선,신흥역
62014,8호선,신흥역
62015,8호선,수진역
62016,8호선,수진역
62017,8호선,모란역
62018,8호선,모란역
62019,8호선,남위례역
62020,8호선,남위례역
62021,1호선,서울역
62022,1호선,서울역
62023,1호선,시청역
62024,1호선,시청역
62025,1호선,종각역
62026,1호선,종각역
62027,1호선,종로3가역
62028,1호선,종로3가역
62029,1호선,종로5가역
62030,1호선,종로5가역
62031,1호선,동대문역
62032,1호선,동대문역
62033,1호선,신설동역
62034,1호선,신설동역
62035,1호선,제기동역
62036,1호선,제기동역
62037,1호선,청량리(서울시립대입구)역
62038,1호선,청량리(서울시립대입구)역
62039,1호선,동묘앞역
62040,1호선,동묘앞역
62041,2호선,시청역
62042,2호선,시청역
62043,2호선,을지로입구역
62044,2호선,을지로입구역
62045,2호선,을지로3가역
62046,2호선,을지로3가역
62047,2호선,을지로4가역
62048,2호선,을지로4가역
62049,2호선,동대문역사문화공원(DDP)역
62050,2호선,동대문역사문화공원(DDP)역
62051,2호선,신당역
62052,2호선,신당역
62053,2호선,상왕십리역
62054,2호선,상왕십리역
62055,2호선,왕십리(성동구청)역
62056,2호선,왕십리(성동구청)역
62057,2호선,한양대역
62058,2호선,한양대역
62059,2호선,뚝섬역
62060,2호선,뚝섬역
62061,2호선,성수역
62062,2호선,성수역
62063,2호선,건대입구역
62064,2호선,건대입구역
62065,2호선,구의(광진구청)역
62066,2호선,구의(광진구청)역
62067,2호선,강변(동서울터미널)역
62068,2호선,강변(동서울터미널)역
62069,2호선,잠실나루역
62070,2호선,잠실나루역
62071,2호선,잠실(송파구청)역
62072,2호선,잠실(송파구청)역
62073,2호선,잠실새내역
62074,2호선,잠실새내역
62075,2호선,종합운동장역
62076,2호선,종합운동장역
62077,2호선,삼성(무역센터)역
62078,2호선,삼성(무역센터)역
62079,2호선,선릉역
62080,2호선,선릉역
62081,2호선,역삼역
62082,2호선,역삼역
62083,2호선,강남역
62084,2호선,강남역
62085,2호선,교대(법원.검찰청)역
62086,2호선,교대(법원.검찰청)역
62087,2호선,서초역
62088,2호선,서초역
62089,2호선,방배역
62090,2호선,방배역
62091,2호선,사당역
62092,2호선,사당역
62093,2호선,낙성대(강감찬)역
62094,2호선,낙성대(강감찬)역
62095,2호선,서울대입구(관악구청)역
62096,2호선,서울대입구(관악구청)역
62097,2호선,봉천역
62098,2호선,봉천역
62099,2호선,신림역
62100,2호선,신림역
62101,2호선,신대방역
62102,2호선,신대방역
62103,2호선,구로디지털단지역
62104,2호선,구로디지털단지역
62105,2호선,대림(구로구청)역
62106,2호선,대림(구로구청)역
62107,2호선,신도림역
62108,2호선,신도림역
62109,2호선,문래역
62110,2호선,문래역
62111,2호선,영등포구청역
62112,2호선,영등포구청역
62113,2호선,당산역
62114,2호선,당산역
62115,2호선,합정역
62116,2호선,합정역
62117,2호선,홍대입구역
62118,2호선,홍대입구역
62119,2호선,신촌역
62120,2호선,신촌역
62121,2호선,이대역
62122,2호선,이대역
62123,2호선,아현역
62124,2호선,아현역
62125,2호선,충정로(경기대입구)역
62126,2호선,충정로(경기대입구)역
62127,2호선,용답역
62128,2호선,용답역
62129,2호선,신답역
62130,2호선,신답역
62131,2호선,신설동역
62132,2호선,신설동역
62133,2호선,도림천역
62134,2호선,도림천역
62135,2호선,양천구청역
62136,2호선,양천구청역
62137,2호선,신정네거리역
62138,2호선,신정네거리역
62139,2호선,용두(동대문구청)역
62140,2호선,용두(동대문구청)역
62141,3호선,지축역
62142,3호선,지축역
62143,3호선,구파발역
62144,3호선,구파발역
62145,3호선,연신내역
62146,3호선,연신내역
62147,3호선,불광역
62148,3호선,불광역
62149,3호선,녹번역
62150,3호선,녹번역
62151,3호선,홍제역
62152,3호선,홍제역
62153,3호선,무악재역
62154,3호선,무악재역
62155,3호선,독립문역
62156,3호선,독립문역
62157,3호선,경복궁(정부서울청사)역
62158,3호선,경복궁(정부서울청사)역
62159,3호선,안국역
62160,3호선,안국역
62161,3호선,종로3가역
62162,3호선,종로3가역
62163,3호선,을지로3가역
62164,3호선,을지로3가역
62165,3호선,동대입구역
62166,3호선,동대입구역
62167,3호선,약수역
62168,3호선,약수역
62169,3호선,금호역
62170,3호선,금호역
62171,3호선,옥수역
62172,3호선,옥수역
62173,3호선,압구정역
62174,3호선,압구정역
62175,3호선,신사역
62176,3호선,신사역
62177,3호선,잠원역
62178,3호선,잠원역
62179,3호선,고속터미널역
62180,3호선,고속터미널역
62181,3호선,교대(법원.검찰청)역
62182,3호선,교대(법원.검찰청)역
62183,3호선,남부터미널(예술의전당)역
62184,3호선,남부터미널(예술의전당)역
62185,3호선,양재(서초구청)역
62186,3호선,양재(서초구청)역
62187,3호선,매봉역
62188,3호선,매봉역
62189,3호선,도곡역
62190,3호선,도곡역
62191,3호선,대치역
62192,3호선,대치역
62193,3호선,학여울역
62194,3호선,학여울역
62195,3호선,대청역
62196,3호선,대청역
62197,3호선,일원역
62198,3호선,일원역
62199,3호선,수서역
62200,3호선,수서역
62201,3호선,가락시장역
62202,3호선,가락시장역
62203,3호선,경찰병원역
62204,3호선,경찰병원역
62205,3호선,오금역
62206,3호선,오금역
62207,4호선,당고개역
62208,4호선,당고개역
62209,4호선,상계역
62210,4호선,상계역
62211,4호선,노원역
62212,4호선,노원역
62213,4호선,창동역
62214,4호선,창동역
62215,4호선,쌍문역
62216,4호선,쌍문역
62217,4호선,수유(강북구청)역
62218,4호선,수유(강북구청)역
62219,4호선,미아(서울사이버대학)역
62220,4호선,미아(서울사이버대학)역
62221,4호선,미아사거리역
62222,4호선,미아사거리역
62223,4호선,길음역
62224,4호선,길음역
62225,4호선,성신여대입구(돈암)역
62226,4호선,성신여대입구(돈암)역
62227,4호선,한성대입구(삼선교)역
62228,4호선,한성대입구(삼선교)역
62229,4호선,혜화역
62230,4호선,혜화역
62231,4호선,동대문역
62232,4호선,동대문역
62233,4호선,동대문역사문화공원(DDP)역
62234,4호선,동대문역사문화공원(DDP)역
62235,4호선,충무로역
62236,4호선,충무로역
62237,4호선,명동역
62238,4호선,명동역
62239,4호선,회현(남대문시장)역
62240,4호선,회현(남대문시장)역
62241,4호선,서울역
62242,4호선,서울역
62243,4호선,숙대입구(갈월)역
62244,4호선,숙대입구(갈월)역
62245,4호선,삼각지역
62246,4호선,삼각지역
62247,4호선,신용산역
62248,4호선,신용산역
62249,4호선,이촌(국립중앙박물관)역
62250,4호선,이촌(국립중앙박물관)역
